RegistrationNo,CompanyName,BuildingNumber,StreetName,TownName,CountrySubDivision,PostCode,Country
894500335YSIXTRXX206,BABA LOKENATH AGROTECH INDUSTRIES PRIVATE LIMITED,,"115, Dharmatala Road, Liluah, DHARMTOLLA P.O. GHUSURI HOWRAH",Kolkata,,711107,IN
8945006CYDUUAL7LH280,SANJIV KUMAR JHA,,"nan, Lodipur, Priyambadalyam, Shahi Lane, SP Verma Road",PATNA,,800001,IN
984500B99CDA951D6S35,BUBNA COMMERCIAL COMPANY,,"8/1B, Maharshi Debendra Road, Loha Patti, Bara Bazar, Jorasanko, BURRABAZAR",KOLKATA,IN-WB,700007,IN
335800CRA22HXHCDXS71,MILAN CONSTRUCTIONS,,"2, Poona Link Road, Lokgram, SHOP NO, POONALINK, NR HANUMAN NGR, KALYAN EAST, THANE",KALYAN,IN-MH,421306,IN
8945007X5LA2ASNJAU50,HIMASHREE ENTERPRISE,,"Haricharan Das Path, Lokhra, BISHNUNAGAR, LOKHRA ROAD, BISHNUNAGAR",Guwahati,,781034,IN
6488W07JN1XJ9Q51Z521,VERSALITE HI TECH LIGHTING PRIVATE LIMITED,,"805, Ganpatrao Kadam Marg, Lower Parel, MARATHON ICON #, GANPAT RAO, LOWER PAREL WEST",MUMBAI,,400013,IN
335800E23Q6DKAQ6OC38,SWADESHI EXIM PRIVATE LIMITED,,"6, Under Hill Lane, Ludlow Castle, Civil Lines, CIVIL LINES",NEW DELHI,IN-DL,110054,IN
8945009H795IO0RLH260,DURGA OIL MILL,,"nan, M/S DURGA OIL MILL, PATTI AFGAN, SIWAN ROAD, KAITHAL",KAITHAL,,136027,IN
984500AA6669565CH590,THE SENGERS FOUNDATION,,"MDR 19C, MAA KAMLA DEVI SHRI PITAMBARA VIDYAPEETH, VILLEGE-PARASARAI, POST-DHONDHI, TEHCIL-LAHARPUR",SITAPUR,IN-UP,261207,IN
894500A7ONLKGTIU0M37,M/S-PARIKSHITA CHULI & SONS,,"nan, MADHUBAN, MADHUBAN, MADHUBAN, PARADEEP, PARADEEP, Jagatsinghapur",PARADEEP,,754142,IN
335800A119BNNI1DJ516,TARAI AGRO SEEDS,,"nan, MAHTOSH GADARPUR",GADARPUR,IN-UK,263152,IN
98450067F49D4BBDA705,DEV&GARGI AGROTECH LLP,,"Retiya gali, MAIN ROAD NAUJHEEL, Nauhjhil, Mant",Mathura,IN-UP,281203,IN
984500FA9A15NFC4DK16,SHRI BALAJI INDUSTRIES,,"nan, MAIN ROAD, JHALAP, VILLAGE - CHHINDOLI",MAHASAMUND,IN-CG,493551,IN
335800N7MAIEHJBNVG94,SANKALP POWER SOLUTIONS,,"nan, MAIN ROAD, SHANKARGARH, BALRAMPUR RAMANUJGANJ",BALRAMPUR,IN-CG,497118,IN
335800SEBNUAF6XFG324,AGGARWAL AGRO FOODS,,"nan, MAIN ROAD, VILLAGE ARDANA, TEHSIL ASSANDH, ARDANA",KARNAL,IN-HR,132039,IN
9845002AF75E2D00SB28,SREE NARAYANA GURU EDUCATIONAL TRUST,,"Palakkad - Coimbatore Road, MAIN, K G CHAVADI",COIMBATORE,IN-TN,678001,IN
9845009BEDA13C3DFN07,JAI SHREE KRISHNA TEA COMPANY,,"Assam Trunk Road, MAKUM JN GAON, A T",TINSUKIA,IN-AS,786170,IN
335800PKHRA2WPA5FW67,B K TRADING CO,,"nan, MALL GUDAM ROAD, SULTANPUR LODHI, SULTANPUR LODHI",KAPURTHALA,IN-PB,144626,IN
335800VE1N7VMIDA5906,JRK MARINE EXPORTS,,"Maktupur Road, MANGROL BUNDER, MANGROL",JUNAGADH,IN-GJ,362226,IN
335800PKVI66PLDOHG22,UNIPRIME LOGISTICS LLP,,"nan, MANJHU NIWAS, KHARTI ROAD, SIRSA ROAD",FATEHABAD,IN-HR,125050,IN
984500B86NAA486DBC10,BAGNATH POWER PRIVATE LIMITED,,"nan, MANORATH DATT, KAFALKHET",Bageshwar,IN-UK,263619,IN
8945008FSAPYJJKXH284,SARASWATI RICE AND GENERAL MILL,,"nan, MATKHERA ROAD",BILASPUR,,244921,IN
335800V5DJERQS5N9833,MEGHOTEL VILLA AND RESORT PRIVATE LIMITED,,"nan, MAWSMAI, JORABAT, BYRNIHAT, RI BHOI",BYRNIHAT,IN-ML,793101,IN
984500C114D06F5BFA22,CONVENTION HOTELS INDIA PRIVATE LIMITED,,"131, 2nd Main Road, MEG Layout, Udaya Nagar, Mahadevapura, No., Shiva Temple, RHB Colony",Bangalore,IN-KA,560048,IN
98450092E8A6CCD69E38,PERIPHERAL ENGINEERS PRIVATE LIMITED,,"nan, MEHMAN SARAI, IMARAT RIZVI APARTMENT, BANK ROAD, BEHIND TARA HOSPITAL",Patna,IN-BR,800001,IN
9845006A50TCEC76EC68,ASHOK RICE MILL,,"nan, MEHTA ROAD, BHARWARI, KASIYA",Kaushambi,IN-UP,212201,IN
8945001INO9RNNO8S633,RUBA ELECTRONICS,,"227, Jawaharlal Nehru Street, MG Road Area",PONDICHEERY,,605001,IN
89450083GUSJH16L4M79,CHAITANYA BHARATHI EDUCATIONAL SOCIETY,,"nan, MGIT, Chaitanya Bharathi Post, Gandipet Mandal, Kokapet Village, Ranga Reddy",Hyderabad,,500075,IN
984500571C9CF3F3DF38,FIREFLY FIREPUMPS PRIVATE LIMITED,,"nan, MIDC, GOKUL SHIRGAON",KOLHAPUR,IN-MH,416234,IN
9845000095E1N61MFA62,JSW UTKAL STEEL LIMITED,,"nan, MMRDA Area, Bandra Kurla Complex, Bandra East, JSW Centre, Bandra (East)",Mumbai,IN-MH,400051,IN
335800D6D4QP89J77L60,R S ENTERPRISES,,"Zira Road, MOGA, PUNJAB -",MOGA,IN-PB,142001,IN
984500B5F537F4E1CB14,MR MOTORS,,"nan, MOGALPARA, ISLAMPUR, NEAR BSNL TOWER",Sahibganj,IN-JH,816101,IN
335800QA39DYSZ2CXD89,BHUWNESHWARI EDUCATION SOCIETY,,"nan, MOUNT VIEW SCHOOL, BEDWAS",UDAIPUR,IN-RJ,313001,IN
984500D61YB6R768F753,JAY MAHESHWAR SHIKSHAN KRUSHI VA JALVIKAS SANSTHA MUGGAON,,"nan, MUGGAON, PATODA",BEED,IN-MH,414204,IN
9845005CBEA0J8A4A753,NEW KISAN COLD STORAGE AND AGRO INDUSTRIES,,"nan, Madanpur",Barabanki,IN-UP,225305,IN
9845008D4E9DCB099989,JDM ENGINEERING AND CONSTRUCTION PRIVATE LIMITED,,"nan, Magistrate Colony, Rukanpura, Mohalla- Magistrate Colony, Khajpura",Patna,IN-BR,800014,IN
984500540CH805544S69,SUNRAYS EDUCATION LLP,,"Sr. No. 45/46/47, Nande - Balewadi Road, Mahalunge, TREE HOUSE SCHOOL KUL ECOLOCH TOWNSHP, BEHIND CHHATRAPATI SHIVAJI STADIUM, MULSH",Pune,IN-MH,411045,IN
9845009344A99C0C3A48,MAHAMAYA AUTO WHEELS PRIVATE LIMITED,,"nan, Mahamaya Honda Show Room, Surguja",Ambikapur,IN-CG,497001,IN
984500Z9B1FFB8EF5A08,ABHIRAJ TRACTORS,,"Gorakhpur - Sonauli Road, Mahdeva Bujurg, Anandnagar",Maharajganj,IN-UP,273155,IN
89450068Y9KVP2MQGM71,TANK BANDHU WINERY AND BREWERY PRIVATE LIMITED,,"3000, West 7th Street, Mahesh TANK C/o MS TANK BANDHU TRANSFORM ER WORKS IN FRONT OF BRAJDHAM COLONY",HARDA,,461331,IN
335800JIMK5Q5RTVK827,CHETAN CARS PVT LTD,,"nan, Majura Gate, BASEMENT, SIDDHARTH APT, NEAR VISHWAKARMA TEMPLE, RING ROAD",SURAT,IN-GJ,395002,IN
894500B4SENMPTGVP234,RCL BAREILLY HIGHWAYS PRIVATE LIMITED,,"Station Road, Malik Mill Colony, RCL COMPOUND, Mainpuri City",MAINPURI,,205001,IN
8945003DSFOHZJJM2E78,RAJ COTTONS PVT. LTD,,"Silora Road, Maliyo Ki Badi, Ajmer, Kishangarh",Kishangarh,,305802,IN
984500FK9F989993EA29,KAVAL POWER PRIVATE LIMITED,,"10, Pipeline Road, Mallasandra, Jalahalli West, No.",Bangalore,IN-KA,560057,IN
648897J02K3SCPR89W19,SGR PADDY PROCESSORS PRIVATE LIMITED,,"nan, Mandar Bagicha Para, Bhawanipatna Stadium, Kalahandi, Orissa",Kesinga,,766001,IN
64881K0UMSF8N94W5976,ANNKOOT AGRO FOOD PRIVATE LIMITED,,"National Highway 62, Mandore, NEAR KISSAN KANYA SENIOR SECONDARY SCHOOL, NAGORI BERA, MANDORE ROAD, Rajasthan",JODHPUR,,342304,IN
335800QF6397BP1XJ870,ADISHIV REALTY LLP,,"nan, Maneja, A TOWER, AATMIYA HEIGHTS, GF SHOW ROOM",VADODARA,IN-GJ,390013,IN
984500FWDCOF42G3A682,Balaji Pratishthan Kaij,,"nan, Mangalwar Pet, Dist. Beed",Kaij,IN-MH,431123,IN
335800GV6YCNYI3VNR70,EDITORJI TECHNOLOGIES PRIVATE LIMITED,,"360, Mehrauli-Gurgaon Road, Manglapuri Village, Sultanpur, THIRD FLOOR, PLOT B KHASRA NO., PLOT B KHASRA NO., M G, SOUTH DELHI",NEW DELHI,IN-DL,110030,IN
335800DDGZ742TFBJ127,MACINTEL SOLUTIONS,,"155, Sarat Bose Road, Manoharpukur, Kalighat, GROUND FLOOR, KOLKATA, KOLKATA, WEST BENGAL",KOLKATA,IN-WB,700026,IN
984500B2E3CC46BCE050,KRISHNA AUTOS,,"2, Alangudi Road, Marthandapuram, NO.",Pudukkottai,IN-TN,622001,IN
8945004UR8KLL5235I50,CAG CONSTRUCTION EQUIPMENT PRIVATE LIMITED,,"787, Avinashi Road, Masakalipalayam, PEELAMEDU",Coimbatore,,641004,IN
8945007GDEFDPTOOZA22,M/S ARACOT CONSTRUCTION,,"nan, Meen Sarkar, Adda Sarore, Bari Brahamana",BARI BRAHMANA,,181133,IN
8945007VX8VX6Y0I2E13,TEZPUR INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED,,"nan, Mission Chariali, Ketekibari, DEURIGAON MISSION CHARIALI, Sonitpur",TEZPUR,,784001,IN
8945006RQIKJKSW0AE52,PATNI AUTOMOBILES,,"No. 88, Kamptee Road, Mohan Nagar, PATNI AUTOMOBILES",NAGPUR,,440001,IN
98450090BCAD141T6746,MONTESSORI EDUCATIONAL SOCIETY,,"nan, Montessori High School",Yellandu,IN-TS,507123,IN
9845008BZ03DE9973P36,M/S SHRI GURU TEG BAHADUR EDUCATION SOCIETY,,"nan, Mukhtiar Singh Memorial Degree College, Bahbalpur",Fatehabad,IN-HR,125050,IN
335800I6TNLMO3GZJZ10,BELLAD AUTO PARTS,,"nan, Munneshwar Nagar, BELLAD CHAMBERS, UNKAL CROSS, VIDYANAGAR",HUBLI,IN-KA,580031,IN
335800XN3HLFGHJ6QD60,KAWOOSA MEDICAL FOUNDATION,,"nan, Mustafabad, ZAINAKOTE HMT, NATIONAL HIGHWAY, HOKARSAR",SRINAGAR,IN-JK,190001,IN
984500BBCCAD6C9FEH66,BHARAT MINERALS INDUSTRIES,,"nan, N/R. HASHANPAR RAILWAY FATAK, AT POST HASHANPAR, TA WANKANER, HASHANPAR",Morbi,IN-GJ,363621,IN
335800ZS4P84EBBWAX41,MAA DURGA AGROTECH,,"nan, NA, SIKRI ROAD, RAJGARH BUS STOP, NILOKHERI, RAJGARH, KARNAL, HARYANA",KARNAL,IN-HR,132117,IN
984500AACWC6C55D1448,S M R MODERN RICE AND OIL,,"nan, NA, THIRUVALLVAR NAGAR, VENGAMEDU, GANAPATHIPALAYAM PO",ERODE,IN-TN,638153,IN
9845008O7C5C509B3C67,NAGAON GRAMIN AAROGYA MANDAL NAGAON,,"nan, NAGAON HATKAANAGLE",KOLHAPUR,IN-MH,416122,IN
33580062E9TJG6T8FN38,KASHIPUR ARYA SAMAJ,,"nan, NARMADA COMPLEX, SUTAHTA, HALDIA, KASHIPUR, DORO KASHIPUR, PURBA MEDINIPUR",SUTAHATA,IN-WB,721658,IN
64883RGRMVK2O3945545,BAHARAMPUR MINI RICE MILL,,"nan, NARUGRAM, SHYAMSUNDAR, West Bengal",Bardhaman,,713424,IN
335800TWCN7RSG8BJL91,SHRI GOVARDHAN GAU SEVA TRUST,,"nan, NASIRPUR, SADABAD",HATHRAS,IN-UP,281308,IN
98450049FDEEC0G2A127,SHRIJEE INFRAESTATE (INDIA) PRIVATE LIMITED,,"nan, NEAR AXIS BANK, CHHATIKARA ROAD",VRINDAVAN,IN-UP,281121,IN
9845001E5DXJP9C9A637,HOTEL PARAS GRAND,,"nan, NEAR CITY JUNCTION MALL, Haridwar Bypass, Hotel Sand Stone, Majra",Dehradun,IN-UK,248171,IN
8945007SDR99IDFA0M06,S. K. WINE,,"623, West Walnut Street, NEAR CITY PUMP",GT ROAD AMBALA CITY,,134003,IN
64888CL66EXX3E3X6651,SALASAR BALAJI COLD STORAGE PRIVATE LIMITED,,"Maha Mandir Road, NEAR DHAN MANDI, Rajasthan",JODHPUR,,342005,IN
335800BTP2A3D1SZIC86,HAMARA TRANSPORT CO DURG,,"Station Road, NEAR HEAD POST OFFICE, DURG",DURG,IN-CG,491001,IN
335800PVRP3N9T2JXV23,KAILASH AND CO,,"Nokha Road, NEAR JAIN COLLEGE",BIKANER,IN-RJ,334001,IN
3358008UKXFF8LB5Y206,BHAGYALAXMI RICE MILL,,"nan, NEAR KAMAL OIL MILL, OPP WONDER MASALA, KADI KALOL ROAD, BUDASAN TAL KADI",MEHSANA,IN-GJ,382715,IN
335800JF1QZHCNE7GS46,JINDAL SOLAR POWER SOLUTIONS PRIVATE LIMITED,,"nan, NEAR LAXMI NARAYAN TEMPLE, VILLAGE CHILKIYA, UDHAM SINGH NAGAR",RAMNAGAR,IN-UK,244715,IN
984500UFDV07F74P5K45,SHRI RADHARANI EDIBLE OILS PRIVATE LIMITED,,"nan, NEAR MANDI GATE, NAINAGARH ROAD",MORENA,IN-MP,476001,IN
8945004V7V7WI31Q4617,DR BOTHRAS DIAGNOSTIC AND IMAGING CENTRE,,"nan, NEAR RELIANCE FRESH PAWAN PURI,",BIKANER,,334001,IN
335800KMJVFVWP84ZS16,BANSAL ASSOCIATES,,"Patiala Road, NEAR TATA KISSAN KENDRA, SANGRUR",SUNAM,IN-PB,148028,IN
984500E74C979F1E9587,SELVAM MOTORS,,"nan, NEW BYE PASS ROAD, NEAR CHENNAI SILKS",VELLORE,IN-TN,632012,IN
335800U2IO9LGBG2FL70,SANTOSH AGRO,,"National Highway 19, NH JASWANT NAGAR, ETAWAH NAGAR SAHKARI BANK, JASWANTNAGAR",ETAWAH,IN-UP,206245,IN
984500966104755DCC83,MARUTHI EDUCATIONAL TRUST,,"National Highway 79, NH, M.V. SOUTH",THALAIVASAL,IN-TN,636121,IN
335800APX9OOEJ3BOL94,MAA DURGEY MOTORS,,"National Highway 31, NH, NAVRATAN HATA, PURNEA",PURNEA,IN-BR,854301,IN
6488N4U4O84XO3W2F972,GLOBAL TEXTILE MILLS,,"Bapoli Road, NIMBRI, VILLAGE CHAJPUR, HARYANA",PANIPAT,,132103,IN
8945005L8N0NDXTBP288,SHREE GOVIND ELECTRICALS,,"1, Ramanuja Iyer Street, NN Garden, Washermanpet, No, sowcarpet",chennai,,600079,IN
9845004C06G55CC68F96,INNANI ICE CREAM MANUFACTURING CO,,"Ajwa Road, NR SHANTIVAN IDHYALAYA, OUTSIDE PANIGATE",Vadodara,IN-GJ,390019,IN
9845006FF37B87744741,STAR ELECTRICALS,,"nan, NTPC Colony, Behind Moti Dabha, Star Campus, Kali Temple Area, Bus Stand NTPC, Shaktinagar",Sonbhadra,IN-UP,231222,IN
335800IA8YUBTTMZ2F30,MAHA MAHIMA FOODS,,"nan, NUAPADA, BALARAMPUR",KENDUJHAR,IN-OD,758025,IN
984500D4KFD6AB12BI35,M/S RANGOLI HOTEL,,"nan, Nagalpur, NAGALPUR HIGHWAY",MEHSANA,IN-GJ,384002,IN
98450040E086EE9FA141,ASU HOTELS PRIVATE LIMITED,,"nan, Nagarwada, Kheda",Nadiad,IN-GJ,387001,IN
894500AJDXBWZELNQU27,SALES EMPORIUM,,"443, Jessore Road, Nagerbazar, Dum Dum",KOLKATA,,700074,IN
9845003C00FCEO6C5Y18,RC-CONSTRUCTION,,"20, Anderson Road, Nammalwarpet, Ayanavaram",Chennai,IN-TN,600023,IN
335800M7D74VZ28PU666,NICE AND NOBLE CHARITABLE TRUST,,"nan, Nanasada, DANTA",BANASKANTHA,IN-GJ,385120,IN
984500C74ADA83A7EE42,RAJKAMAL LOGI CENTER LLP,,"nan, Narasinga Rao Peta, Rajkamal Building, Industrial Estate, Narsingarao Peta, Anakapalli, Anakapalle",Visakhapatnam,IN-AP,531001,IN
894500A8ATSN0QUCMU35,SHREE BELHEKAR JV,,"Jaswadi Road, Narayan Nagar, Mata Chowk, Mata Chowk, Khandwa, Khandwa",Khandwa,,450001,IN
8945002K8693F46SFQ43,SHREE DWARKADHISH TECHNOCAST LLP,,"Padavala Road, Near Jay Sardar Industrial, Old Padvala, Village Bhayasar",RAJKOT,,360020,IN
98450057303B6DDFD119,BAID FINCOM SERVICES,,"Jatan Chowk, Near Lakhara, Baid Street, NOKHA",Bikaner,IN-RJ,334803,IN
9845008C7K7F2EE85707,SHREE SHYAM POLYPLAST INDUSTRIES,,"Bannerghatta Road, Near Laxminagar BSNL Telephone Exchange, B.G.",Sivasagar,IN-AS,785640,IN
8945001MCPG6Z7LCHI79,Joy Services,,"nan, Near Shivam Marble House, Bhiwani Road, Tosham",Tosham,,127040,IN
984500LBA21C9C140B10,ANIMA INSTITUTE OF EDUCATION & RESEARCH FOUNDATION,,"29/3, Barrackpore Trunk Road, Nehaboot Nagar, Belghoria, B.T.",Kolkata,IN-WB,700056,IN
335800JGTA696XVYZL60,JIS INFRASTRUCTURE PRIVATE LIMITED,,"20, Barrackpore Trunk Road, Nehaboot Nagar, Belghoria, B.T., PARGANAS NORTH",KOLKATA,IN-WB,700002,IN
894500AK03IZJBX6D247,PLATINUM MOTOSPARES,,"nan, New Dak Bungalow Road",PATNA,,800001,IN
8945002RGP26F8P46U92,B S & Company,,"48, Lala Lajpat Roy Road, New Sarada Niwas, Ashrampara",Siliguri,,734001,IN
89450067EU37B9BXX248,south indiaa oil corporation,,"26, 4th Main Road, New Tharagupet, srri sai brunda, no",bangalore,,560002,IN
9845002CF96218AA8D89,GVS CIBATECH PRIVATE LIMITED,,"nan, Nirmal Nagar, Bhandup West, A WING, GR. FLOOR, BHAICHAND TEXTILE MILLS COMPOUND, L.B.S. MARG, BHANDUP (WEST)",Mumbai,IN-MH,400078,IN
6488HAJ7XL592M11B150,PERFECT FAB,,"Barsat Road, Noorwala, Haryana",PANIPAT,,132103,IN
335800ZUOZGOMJW8IO70,BLUE NIMBUS LLP,,"Kamar Bandha Road, Nowchaliah Gaon, C/O- SAMARTH JAIN, BORBHETA TINALI, K. B., BORBHETA, JORHAT",JORHAT,IN-AS,785005,IN
335800KZRG75SAOC7T40,KINGDOMS RETREATS AND SPAS PRIVATE LIMITED,,"Auroville Road, OLD, KUILAPALAYAM POST, VANUR TALUK, VILLUPURAM",VILLUPURAM,IN-TN,605101,IN
335800YN7KM6NHRYN686,SINDHU EDUCATION SOCIETY,,"nan, OPP BANK OF BARODA, NETAJI CHOWK",ULHASNAGAR,IN-MH,421004,IN
3358004Y413YKHB37N81,MANN INDUSTRIES,,"nan, OPP PANJRAPOL, NR SARAN KANTHA HANUMANJI TEMPLE, CHAMPRAJPUR ROAD, JETPUR",RAJKOT,IN-GJ,360370,IN
984500CA742F7A406781,JALAN TRADERS,,"nan, OPP-DRDO, SILA, Changsari",KAMRUP,IN-AS,781101,IN
64884BI9S9RY5V1V0370,B D FOODS,,"Grand Trunk Road, OPP. BARSAT, G.T, Haryana",PANIPAT,,132103,IN
335800X1ADETYS9YHJ26,VIJAY TRACTOR CO,,"nan, OPP. DHANI PEERWALI, HANSI, G.T. ROAD",HISAR,IN-HR,125033,IN
335800F9ECTVBHDPZI37,N M MARBLES PRIVATE LIMITED,,"nan, OPP. DIMOND MOTORS SUKHER",UDAIPUR,IN-RJ,313001,IN
64889ELLY891F81C0M75,H.S. SACHDEVA AND SONS,,"nan, OPP. POWER HOUSE, CHANDIGARH ROAD, JAMALPUR, Punjab",Ludhiana,,141010,IN
335800P9CKQPLA65AM61,S L TOWER,,"nan, OPPOSITE AXIS BANK, RAHE RAZA ROAD, VILLAGE MANDIYA NADAR BAGH",RAMPUR,IN-UP,244901,IN
6488V0WJ59I65VW95P80,MAITREE CORPORATION,,"nan, Office Garden City, Kosamdi, Bharuch",Ankleshwar,,393001,IN
984500BA61F745CAF450,HOTEL DELUX,,"nan, Office Quarter Lane, Sishu Bihar School",Agartala,IN-TR,799002,IN
648897TOKB756FR42F58,PREETIRAJ ASSOCIATE,,"431, Lamington Road, Opera House, Grant, GROUND FLOOR, SANGHRAJKA HOUSE, D B MARG, Maharashtra",Mumbai,,400004,IN
9845008PE140C5ECC985,SHANKAR AUTOMOBILES,,"Pipli Road, Opp. Chatha Complex, OPP. HARITAGE",Kurukshetra,IN-HR,136118,IN
984500EBE1AF76FB9322,NARINDER SINGH & SONS (HUF),,"nan, Opp. Hari Lal Kanda, Dhandari Railway Station Road, Focal Point",Ludhiana,IN-PB,141010,IN
984500BA547F647EA124,BUDHNI SHAHGANJ HIGHWAYS PRIVATE LIMITED,,"nan, Opp. Nasrani, Petrol Pump, Village Pal",Jodhpur,IN-RJ,342001,IN
984500ED61BBL0EB8C84,SHAHGANJ BADI HIGHWAYS PRIVATE LIMITED,,"nan, Opp. Nasrani, Petrol Pump, Village Pal",Jodhpur,IN-RJ,342001,IN
391200FXO7XVTS1BXL29,TISHA MULTI MINERALS,,"Kota Road, Opp. Ramakrishna Oil mills, kekri",Ajmer,IN-RJ,305404,IN
6488QA69UHT65796OY23,SHRI GANPATI JEWELS,,"Circular Road, P&T Colony, Lalpur, GROUND FLOOR, Pasa House, Jharkhand",Ranchi,,834001,IN
9845001BB8EF15E67498,UMRESH MAHESH EDUCATIONAL & WELFARE TRUST,,"nan, P.O. - Barwa, P.S. - Lakhaura, East Champaran",Sarsaulla,IN-BR,845302,IN
335800G6GBIGQIV3AD50,SHARDA SHELTERS PRIVATE LIMITED,,"nan, P.O. BARAJAMDA, PASHCHIM SINGHBHUM, BARAJAMDA",BARAJAMDA,IN-JH,833221,IN
98450094985KF1F16871,T M CONSTRUCTION,,"nan, P.S. Kotwali, Palash Bari Road",Cooch Behar,IN-WB,736101,IN
984500ED1AE0436F3660,ANAND FOODS,,"nan, PAKARI, ROBERTSGANJ",SONBHADRA,IN-UP,231216,IN
89450098KUEIX2ACTY42,SHIVLAL SINGH BUILDING MATERIAL,,"nan, PALSERA",ALIGARH,,202137,IN
984500BWCLE5A4UT4B70,PASUPATI AGRO PRODUCT,,"nan, PARATAL, JAMALPUR",BARDHAMAN,IN-WB,713408,IN
6488L8NV22YZ9F6E7981,SADASHIV PIPE INDUSTRIES,,"nan, PEER GAJJU SHAH ROAD, BADINPUR, KHANNA",Ludhiana,,141401,IN
984500DDC12AAFD67C02,ATHARV ISPAT PRIVATE LIMITED,,"nan, PEPERPUR (SANHA) SULTANPUR RAEBAREILLY ROAD, AMETHI",SULTANPUR,IN-UP,227408,IN
335800F5UZRJ2B6T5981,SARVODAYA POLYMERS PRIVATE LIMITED,,"nan, PETCH AREA CIRCUIT HOUSE ROAD",NIMBAHERA,IN-RJ,312601,IN
335800J66TC18UQNCD59,S K MOTORS,,"nan, PHARENDA ROAD, CHAUPARIA",MAHARAJGANJ,IN-UP,273303,IN
335800L2BUBECMB2QB16,R K DALL MILL,,"nan, PHASE II, COOCHBEHAR INDUSTRIAL GROWTH CENTRE, COOCHBEHAR, COOCH BEHAR, WEST BENGAL",Cooch Behar,IN-WB,736157,IN
984500FY9C3DD5DF5K46,OM PARKASH RAJESHWAR PARSHAD,,"9, Ram Darbar Road, PLOT NO., INDUSTRIAL AREA, PHASE II",Chandigarh,IN-CH,160002,IN
9845000DA69E1D8EPO79,KUNDAN MINERALS AND METALS LIMITED,,"nan, PO. HANUMAN SUGAR MILLS, EAST CHAMPARAN",Motihari,IN-BR,845401,IN
9845007A55B2CK042664,BHARAT PLASTO TECHNIQUE,,"nan, PO. ILAHIPUR, SRIPATIPUR, HARIPAL",Hooghly,IN-WB,712706,IN
984500K7A9F41060DU61,SAUN ENGINEERING & CONSTRUCTION COMAPNY PRIVATE LIMITED,,"nan, POLICE LINE ROAD, KUMOUR",Pithoragarh,IN-UK,262501,IN
335800FCQ6LS4DC7CI38,SONIK INDUSTRIES LLP,,"27, Ballygunge Park Road, POLICE STATION",KOLKATA,IN-WB,700019,IN
335800EXP71KNDF36A41,PRATHAM TRADE LINK PRIVATE LIMITED,,"Gotri Road, PRATHAM MAZENINE FLOORMOTHER SCHOOL, CROSS MAKARAMD DESAI MARG",VADODARA,IN-GJ,390007,IN
98450009BA99D8YHFE78,PRAYAS ACADEMY SHIKSHAN SEVA SAMITI,,"nan, PRAYAS ACADEMY, RAJKISHORE NAGAR, MOPKA ROAD, BESIDE OF HARI AMRIT PALACE",Bilaspur,IN-CG,495006,IN
89450076INA8V0KF3Q82,SWEETY LOGISTICS PRIVATE LIMITED,,"Bajrakabati Road, PROFESSORPARA, CANAL BAJARKABATI",CUTTACK,,753003,IN
98450086NAE5BC85FF72,SHRI GANESH VINAYAK MEDICAL SCIENCE PRIVATE LIMITED,,"Dhamtari Road, Pachpedi Naka, SHRI GANESH VINAYAK EYE HOSPITAL, OPPOSITE COLOURS MALL, PACH, PEDI NAKA",RAIPUR,IN-CG,492001,IN
8945008FH7MF9KX65Y29,SC HOTEL TOURIST DELUXE PRIVATE LIMITED,,"7361, Ram Nagar Street, Paharganj, PAHARGANJ",NEW DELHI,,110055,IN
9845009B3E4A7A4E4861,VIDYA GURUKULAM EDUCATIONAL TRUST,,"nan, Paharganj, SHIVNAGAR COLONY",AYODHYA,IN-UP,224001,IN
984500AA8FFX82676A41,RAJA CONSTRUCTION,,"nan, Panchaiti Akhara, TAJ COLONY, PANCHAYATI AKHARA",GAYA,IN-BR,823001,IN
8945004TDCMOUB369I35,MADHOK SHOE COMPANY,,"7, Stringer Street, Parry's Corner, George Town",CHENNAI,,600108,IN
89450045I6IOW6XVUE87,RAJKUMAR JALAN,,"10, Vanier Street, Parrys, George Town, VANNIER BROADWAY CHENNAI",Chennai,,600001,IN
89450067KDMYY8NTKM72,CINTHAMANI COMPUTER CBE,,"48, Raja Bather Street, Parthasarathi Puram, T. Nagar, Rajabadhar, T.Nagar",Chennai,,600017,IN
984500B14A1C3F466581,KAPSE PAITHANI PRIVATE LIMITED,,"2306, Kala Maruti Road, Patil Wada, CS No., Yeola",Nashik,IN-MH,423401,IN
984500848AFA90BF0378,ATMOSYS VENTURES LLP,,"83, 5th Cross Road, Phase II, Srirampura, Jakkur, Royal Enclave",Bangalore,IN-KA,560064,IN
984500867B1B54141194,INDO IMPEX,,"Narela Road, Piao maniyari",Sonipat,IN-HR,131001,IN
9845009E83BF89504D30,SAMRATPRATISHTHAN,,"nan, Pimpri Colony, UMRAD KHALSA, POST ANTHARVAN, PIMPRI TALUKA",BEED,IN-MH,431122,IN
8945008UKFFNTR9CAE81,FRIENDSHIP TRADERS,,"nan, Pitambar Nagar, Vikash Nagar, PITAMBER NAGAR, BIHTA",PATNA,,801103,IN
3358001YBRXWHYGHGW57,BALSHIV HEALTHCARE PRIVATE LIMITED,,"nan, Pithiyatil, TUPUDANA CHOWKNAMKOM ROAD, TUPUDANA, RANCHI, RANCHI, JHARKHAND, INDIA",RANCHI,IN-JH,834003,IN
